"State","County","dem.Count16","gop.Count16"
"AL","Autauga",5908,18110
"AL","Baldwin",18409,72780
"AL","Barbour",4848,5431
"AL","Bibb",1874,6733
"AL","Blount",2150,22808
"AL","Bullock",3530,1139
"AL","Butler",3716,4891
"AL","Calhoun",13197,32803
"AL","Chambers",5763,7803
"AL","Cherokee",1524,8809
"AL","Chilton",2909,15068
"AL","Choctaw",3109,4102
"AL","Clarke",5712,7109
"AL","Clay",1234,5230
"AL","Cleburne",684,5738
"AL","Coffee",4194,15825
"AL","Colbert",7296,16718
"AL","Conecuh",3069,3413
"AL","Coosa",1780,3376
"AL","Covington",2379,13222
"AL","Crenshaw",1663,4511
"AL","Cullman",3730,32734
"AL","Dale",4408,13798
"AL","Dallas",12826,5784
"AL","DeKalb",3682,21779
"AL","Elmore",8436,27619
"AL","Escambia",4698,10282
"AL","Etowah",10350,32132
"AL","Fayette",1358,6705
"AL","Franklin",2197,9466
"AL","Geneva",1522,9967
"AL","Greene",4006,838
"AL","Hale",4772,3172
"AL","Henry",2286,5623
"AL","Houston",10547,30567
"AL","Jackson",3663,16643
"AL","Jefferson",151581,130614
"AL","Lamar",1035,5819
"AL","Lauderdale",9877,27735
"AL","Lawrence",3611,10732
"AL","Lee",20987,34321
"AL","Limestone",9340,28824
"AL","Lowndes",4882,1751
"AL","Macon",7237,1394
"AL","Madison",62435,89199
"AL","Marengo",5607,5224
"AL","Marion",1432,11273
"AL","Marshall",4913,29217
"AL","Mobile",68429,91087
"AL","Monroe",4310,5771
"AL","Montgomery",58669,33928
"AL","Morgan",11216,37392
"AL","Perry",3823,1403
"AL","Pickens",3972,5454
"AL","Pike",5039,7681
"AL","Randolph",2290,7697
"AL","Russell",9577,9210
"AL","Shelby",22927,72846
"AL","St. Clair",5550,31579
"AL","Sumter",4739,1581
"AL","Talladega",12108,20596
"AL","Tallapoosa",5271,12967
"AL","Tuscaloosa",31746,47701
"AL","Walker",4486,24208
"AL","Washington",2366,6031
"AL","Wilcox",4329,1737
"AL","Winston",871,9225
"AR","Arkansas",1939,3825
"AR","Ashley",2408,5338
"AR","Baxter",4163,14655
"AR","Benton",27894,60751
"AR","Boone",2925,12225
"AR","Bradley",1317,2163
"AR","Calhoun",636,1554
"AR","Carroll",3334,6773
"AR","Chicot",2350,1716
"AR","Clark",3606,4398
"AR","Clay",1999,3779
"AR","Cleburne",2101,9454
"AR","Cleveland",723,2460
"AR","Columbia",3140,5456
"AR","Conway",2655,4844
"AR","Craighead",10474,22798
"AR","Crawford",4476,16655
"AR","Crittenden",8368,6953
"AR","Cross",1995,4577
"AR","Dallas",1165,1507
"AR","Desha",2227,1915
"AR","Drew",2364,3967
"AR","Faulkner",14525,29170
"AR","Franklin",1376,5034
"AR","Fulton",1067,3470
"AR","Garland",12283,26053
"AR","Grant",1407,5160
"AR","Greene",3056,10698
"AR","Hempstead",2371,4391
"AR","Hot Spring",3137,8153
"AR","Howard",1350,3155
"AR","Independence",2878,9925
"AR","Izard",1111,4042
"AR","Jackson",1583,3262
"AR","Jefferson",15721,9231
"AR","Johnson",2421,6072
"AR","Lafayette",1028,1750
"AR","Lawrence",1263,4064
"AR","Lee",1735,1229
"AR","Lincoln",1252,2455
"AR","Little River",1397,3604
"AR","Logan",1712,5737
"AR","Lonoke",5638,19902
"AR","Madison",1587,4917
"AR","Marion",1377,5077
"AR","Miller",4273,11293
"AR","Mississippi",5621,6988
"AR","Monroe",1298,1400
"AR","Montgomery",735,2573
"AR","Nevada",1156,2001
"AR","Newton",699,2875
"AR","Ouachita",4320,5347
"AR","Perry",1035,2979
"AR","Phillips",4292,2443
"AR","Pike",684,3150
"AR","Poinsett",1878,3149
"AR","Polk",1210,6606
"AR","Pope",4818,15694
"AR","Prairie",812,2503
"AR","Pulaski",89377,61182
"AR","Randolph",1425,4508
"AR","Saint Francis",4031,3195
"AR","Saline",13247,35852
"AR","Scott",507,2378
"AR","Searcy",601,2955
"AR","Sebastian",12184,28769
"AR","Sevier",1075,3281
"AR","Sharp",1472,5405
"AR","Stone",1189,4081
"AR","Union",5667,10201
"AR","Van Buren",1547,5382
"AR","Washington",32296,40418
"AR","White",5157,21038
"AR","Woodruff",1117,1344
"AR","Yell",1472,4600
"AZ","Apache",12196,5315
"AZ","Cochise",15291,25036
"AZ","Coconino",25308,16573
"AZ","Gila",6746,13672
"AZ","Graham",3301,8025
"AZ","Greenlee",1092,1892
"AZ","La Paz",1318,3381
"AZ","Maricopa",549040,590465
"AZ","Mohave",16485,54656
"AZ","Navajo",15362,18165
"AZ","Pima",195649,147019
"AZ","Pinal",35737,53857
"AZ","Santa Cruz",10684,3650
"AZ","Yavapai",29705,58862
"AZ","Yuma",18336,20586
"CA","Alameda",486351,91189
"CA","Alpine",318,211
"CA","Amador",5904,10239
"CA","Butte",38676,42193
"CA","Calaveras",7738,13072
"CA","Colusa",2659,3551
"CA","Contra Costa",286658,105819
"CA","Del Norte",3485,5134
"CA","El Dorado",35243,47633
"CA","Fresno",123660,113949
"CA","Glenn",3065,5788
"CA","Humboldt",19596,10883
"CA","Imperial",28467,11295
"CA","Inyo",3155,4248
"CA","Kern",86481,119164
"CA","Kings",12902,17446
"CA","Lake",6240,5752
"CA","Lassen",2224,7574
"CA","Los Angeles",1893770,620285
"CA","Madera",13283,19221
"CA","Marin",86650,17531
"CA","Mariposa",3122,5185
"CA","Mendocino",6905,3571
"CA","Merced",21856,18486
"CA","Modoc",798,2413
"CA","Mono",2696,2080
"CA","Monterey",64733,26378
"CA","Napa",26161,11946
"CA","Nevada",16199,14686
"CA","Orange",556544,472669
"CA","Placer",61969,78977
"CA","Plumas",3224,5079
"CA","Riverside",339145,309514
"CA","Sacramento",273768,163024
"CA","San Benito",10050,6471
"CA","San Bernardino",312517,253962
"CA","San Diego",567243,386807
"CA","San Francisco",312443,34493
"CA","San Joaquin",89791,68316
"CA","San Luis Obispo",63001,52672
"CA","San Mateo",219580,53731
"CA","Santa Barbara",100120,53740
"CA","Santa Clara",483472,137452
"CA","Santa Cruz",85185,20158
"CA","Shasta",20471,47587
"CA","Sierra",601,1048
"CA","Siskiyou",7106,11212
"CA","Solano",97159,49595
"CA","Sonoma",116027,37421
"CA","Stanislaus",73939,72960
"CA","Sutter",11831,16780
"CA","Tehama",6571,14981
"CA","Trinity",1876,2409
"CA","Tulare",39099,50488
"CA","Tuolumne",8580,13486
"CA","Ventura",170489,118764
"CA","Yolo",34460,13178
"CA","Yuba",7234,12313
"CO","Adams",86471,73807
"CO","Alamosa",3168,3031
"CO","Arapahoe",148365,109638
"CO","Archuleta",2489,4234
"CO","Baca",278,1716
"CO","Bent",581,1166
"CO","Boulder",124715,38766
"CO","Broomfield",19530,14272
"CO","Chaffee",4773,5283
"CO","Cheyenne",127,905
"CO","Clear Creek",2585,2426
"CO","Conejos",1753,1885
"CO","Costilla",1109,581
"CO","Crowley",336,1069
"CO","Custer",797,2059
"CO","Delta",4048,11584
"CO","Denver",170497,42536
"CO","Dolores",227,936
"CO","Douglas",67045,100178
"CO","Eagle",12652,8153
"CO","El Paso",105807,176506
"CO","Elbert",3056,11536
"CO","Fremont",5275,15066
"CO","Garfield",11205,13071
"CO","Gilpin",1634,1564
"CO","Grand",3319,4467
"CO","Gunnison",5068,3250
"CO","Hinsdale",197,339
"CO","Huerfano",1631,1875
"CO","Jackson",171,628
"CO","Jefferson",151885,130233
"CO","Kiowa",91,726
"CO","Kit Carson",526,2894
"CO","La Plata",15300,12471
"CO","Lake",1600,1264
"CO","Larimer",92170,82624
"CO","Las Animas",2614,3656
"CO","Lincoln",399,1873
"CO","Logan",1843,7272
"CO","Mesa",20958,48129
"CO","Mineral",237,344
"CO","Moffat",874,5293
"CO","Montezuma",3920,7771
"CO","Montrose",5438,14303
"CO","Morgan",3128,8104
"CO","Otero",1719,2988
"CO","Ouray",1690,1337
"CO","Park",3351,6053
"CO","Phillips",436,1791
"CO","Pitkin",7239,2522
"CO","Prowers",1173,3508
"CO","Pueblo",27945,27746
"CO","Rio Blanco",433,2782
"CO","Rio Grande",1985,3060
"CO","Routt",7487,5149
"CO","Saguache",1345,1109
"CO","San Juan",265,215
"CO","San Miguel",2960,1030
"CO","Sedgwick",267,1015
"CO","Summit",9502,5064
"CO","Teller",3547,9580
"CO","Washington",289,2284
"CO","Weld",45869,75882
"CO","Yuma",701,3755
"CT","Fairfield",238723,155457
"CT","Hartford",233789,147912
"CT","Litchfield",39836,53376
"CT","Middlesex",45306,38847
"CT","New Haven",203601,158373
"CT","New London",62951,54574
"CT","Tolland",38450,33989
"CT","Windham",21776,25738
"DC","Ward 1",32527,1444
"DC","Ward 2",32527,1444
"DC","Ward 3",32527,1444
"DC","Ward 4",32527,1444
"DC","Ward 5",32527,1444
"DC","Ward 6",32527,1444
"DC","Ward 7",32527,1444
"DC","Ward 8",32544,1445
"DE","Kent",33347,36989
"DE","New Castle",162905,85507
"DE","Sussex",39329,62607
"FL","Alachua",75370,46584
"FL","Baker",2112,10294
"FL","Bay",21689,62010
"FL","Bradford",2924,8913
"FL","Brevard",119525,181620
"FL","Broward",546956,258521
"FL","Calhoun",1236,4647
"FL","Charlotte",33421,60196
"FL","Citrus",22765,54377
"FL","Clay",27768,74898
"FL","Collier",60941,105297
"FL","Columbia",7599,20359
"FL","DeSoto",3761,6744
"FL","Dixie",1270,5822
"FL","Duval",203627,210061
"FL","Escambia",57114,88370
"FL","Flagler",21985,33804
"FL","Franklin",1738,4119
"FL","Gadsden",14994,6721
"FL","Gilchrist",1457,6740
"FL","Glades",1271,2996
"FL","Gulf",1715,5320
"FL","Hamilton",1899,3439
"FL","Hardee",2147,5238
"FL","Hendry",4610,6192
"FL","Hernando",31818,59029
"FL","Highlands",14901,29509
"FL","Hillsborough",306422,265928
"FL","Holmes",852,7476
"FL","Indian River",28997,48564
"FL","Jackson",6383,14231
"FL","Jefferson",3537,3930
"FL","Lafayette",515,2795
"FL","Lake",62597,101888
"FL","Lee",124725,191141
"FL","Leon",91936,53777
"FL","Levy",5091,13758
"FL","Liberty",651,2542
"FL","Madison",3526,4849
"FL","Manatee",71066,101681
"FL","Marion",61958,107710
"FL","Martin",30158,53182
"FL","Miami-Dade",623006,333666
"FL","Monroe",18949,21885
"FL","Nassau",10849,34221
"FL","Okaloosa",23711,71788
"FL","Okeechobee",3953,9342
"FL","Orange",329579,195091
"FL","Osceola",85287,50252
"FL","Palm Beach",371411,270762
"FL","Pasco",89998,141943
"FL","Pinellas",233327,238746
"FL","Polk",117182,157216
"FL","Putnam",9920,21873
"FL","Santa Rosa",18398,65126
"FL","Sarasota",97676,124098
"FL","Seminole",105611,109265
"FL","St. Johns",43037,88633
"FL","St. Lucie",66812,70248
"FL","Sumter",22631,52722
"FL","Suwannee",3955,14281
"FL","Taylor",2149,6923
"FL","Union",1014,4567
"FL","Volusia",108793,142763
"FL","Wakulla",4348,10507
"FL","Walton",6861,25695
"FL","Washington",2261,8630
"GA","Appling",1434,5492
"GA","Atkinson",696,1873
"GA","Bacon",607,3356
"GA","Baker",650,775
"GA","Baldwin",7965,7691
"GA","Banks",684,6130
"GA","Barrow",6580,21105
"GA","Bartow",8204,29879
"GA","Ben Hill",2098,3734
"GA","Berrien",1041,5408
"GA","Bibb",34383,22589
"GA","Bleckley",1094,3717
"GA","Brantley",619,5561
"GA","Brooks",2504,3679
"GA","Bryan",4010,10513
"GA","Bulloch",8812,14476
"GA","Burke",4730,4491
"GA","Butts",2566,6717
"GA","Calhoun",1178,829
"GA","Camden",5914,12287
"GA","Candler",1023,2661
"GA","Carroll",12422,29983
"GA","Catoosa",4769,20860
"GA","Charlton",1004,2950
"GA","Chatham",58998,43649
"GA","Chattahoochee",593,746
"GA","Chattooga",1612,6457
"GA","Cherokee",25203,80611
"GA","Clarke",29514,12691
"GA","Clay",697,566
"GA","Clayton",75908,11740
"GA","Clinch",685,1724
"GA","Cobb",159416,152602
"GA","Coffee",4090,9575
"GA","Colquitt",3460,9892
"GA","Columbia",18863,43060
"GA","Cook",1752,4175
"GA","Coweta",16572,42513
"GA","Crawford",1419,3632
"GA","Crisp",2835,4539
"GA","Dade",965,5047
"GA","Dawson",1444,9880
"GA","Decatur",4104,6009
"GA","DeKalb",239131,47531
"GA","Dodge",1836,5021
"GA","Dooly",1860,1941
"GA","Dougherty",23224,10227
"GA","Douglas",30971,24803
"GA","Early",2165,2552
"GA","Echols",156,1006
"GA","Effingham",4851,17865
"GA","Elbert",2507,5269
"GA","Emanuel",2433,5330
"GA","Evans",1130,2404
"GA","Fannin",1920,9622
"GA","Fayette",23255,35034
"GA","Floyd",9127,24045
"GA","Forsyth",23427,69801
"GA","Franklin",1243,7054
"GA","Fulton",281875,110372
"GA","Gilmer",1955,10465
"GA","Glascock",138,1235
"GA","Glynn",11738,21482
"GA","Gordon",3176,15171
"GA","Grady",3005,6047
"GA","Greene",3194,5488
"GA","Gwinnett",165063,146463
"GA","Habersham",2483,13184
"GA","Hall",16153,51681
"GA","Hancock",2695,841
"GA","Haralson",1474,9579
"GA","Harris",4082,11931
"GA","Hart",2583,7285
"GA","Heard",743,3370
"GA","Henry",49902,45641
"GA","Houston",22460,35351
"GA","Irwin",890,2711
"GA","Jackson",4469,21754
"GA","Jasper",1544,4353
"GA","Jeff Davis",901,4102
"GA","Jefferson",3809,3057
"GA","Jenkins",1108,1892
"GA","Johnson",1136,2519
"GA","Jones",3960,8304
"GA","Lamar",2267,5183
"GA","Lanier",805,1984
"GA","Laurens",6737,12401
"GA","Lee",3166,10641
"GA","Liberty",9531,6125
"GA","Lincoln",1271,2759
"GA","Long",1356,2623
"GA","Lowndes",14614,21308
"GA","Lumpkin",2216,9613
"GA","Macon",2705,1540
"GA","Madison",2423,9195
"GA","Marion",1213,1921
"GA","McDuffie",3699,5432
"GA","McIntosh",2298,3482
"GA","Meriwether",3800,5216
"GA","Miller",622,1888
"GA","Mitchell",3492,4272
"GA","Monroe",3570,8821
"GA","Montgomery",847,2668
"GA","Morgan",2658,6559
"GA","Murray",1799,10340
"GA","Muscogee",39602,26901
"GA","Newton",21936,20907
"GA","Oconee",5253,12885
"GA","Oglethorpe",1829,4622
"GA","Paulding",18004,44646
"GA","Peach",5083,5405
"GA","Pickens",1977,11651
"GA","Pierce",903,6301
"GA","Pike",1239,7273
"GA","Polk",2863,11006
"GA","Pulaski",1104,2436
"GA","Putnam",2745,6516
"GA","Quitman",461,575
"GA","Rabun",1443,6287
"GA","Randolph",1597,1270
"GA","Richmond",48707,24441
"GA","Rockdale",23206,13463
"GA","Schley",401,1472
"GA","Screven",2300,3305
"GA","Seminole",1186,2343
"GA","Spalding",9347,15636
"GA","Stephens",1835,7682
"GA","Stewart",1220,805
"GA","Sumter",5520,5275
"GA","Talbot",2001,1196
"GA","Taliaferro",545,349
"GA","Tattnall",1678,5092
"GA","Taylor",1295,2062
"GA","Telfair",1313,2449
"GA","Terrell",2267,1872
"GA","Thomas",7138,11225
"GA","Tift",3892,8680
"GA","Toombs",2338,6612
"GA","Towns",1206,5377
"GA","Treutlen",860,1808
"GA","Troup",9597,15643
"GA","Turner",1243,2094
"GA","Twiggs",1970,2034
"GA","Union",1962,9849
"GA","Upson",3471,7288
"GA","Walker",4213,18938
"GA","Walton",8279,31093
"GA","Ware",3436,8508
"GA","Warren",1313,991
"GA","Washington",4187,4138
"GA","Wayne",2039,8147
"GA","Webster",471,630
"GA","Wheeler",646,1421
"GA","White",1672,9751
"GA","Whitfield",7925,21514
"GA","Wilcox",852,2096
"GA","Wilkes",1844,2569
"GA","Wilkinson",1893,2332
"GA","Worth",2015,6144
"HI","Hawaii",40484,17209
"HI","Honolulu",163621,84142
"HI","Kauai",16456,7574
"HI","Maui",31292,12723
"IA","Adair",1127,2456
"IA","Adams",565,1393
"IA","Allamakee",2409,4072
"IA","Appanoose",1813,4031
"IA","Audubon",1079,2135
"IA","Benton",4672,8226
"IA","Black Hawk",32006,27382
"IA","Boone",5517,7458
"IA","Bremer",5349,7199
"IA","Buchanan",3966,5504
"IA","Buena Vista",2851,4895
"IA","Butler",2163,4918
"IA","Calhoun",1396,3466
"IA","Carroll",3305,6627
"IA","Cass",1946,4755
"IA","Cedar",3578,5275
"IA","Cerro Gordo",9840,11583
"IA","Cherokee",1676,4188
"IA","Chickasaw",2264,3739
"IA","Clarke",1463,2706
"IA","Clay",2246,5870
"IA","Clayton",3236,5309
"IA","Clinton",10079,11249
"IA","Crawford",1985,4608
"IA","Dallas",15662,19288
"IA","Davis",976,2721
"IA","Decatur",1201,2296
"IA","Delaware",2956,5688
"IA","Des Moines",8178,9479
"IA","Dickinson",3051,6743
"IA","Dubuque",22774,23384
"IA","Emmet",1356,3121
"IA","Fayette",3666,5591
"IA","Floyd",3177,4371
"IA","Franklin",1490,3153
"IA","Fremont",959,2401
"IA","Greene",1688,2819
"IA","Grundy",1847,4516
"IA","Guthrie",1720,3603
"IA","Hamilton",2715,4450
"IA","Hancock",1582,3972
"IA","Hardin",2774,5231
"IA","Harrison",2123,4892
"IA","Henry",2897,5764
"IA","Howard",1674,2611
"IA","Humboldt",1251,3564
"IA","Ida",792,2655
"IA","Iowa",3070,5193
"IA","Jackson",3837,5821
"IA","Jasper",7108,10556
"IA","Jefferson",3702,3738
"IA","Johnson",49942,20993
"IA","Jones",3779,5718
"IA","Keokuk",1265,3385
"IA","Kossuth",2529,5637
"IA","Lee",6195,8762
"IA","Linn",58481,48183
"IA","Louisa",1643,3060
"IA","Lucas",1236,2873
"IA","Lyon",917,5188
"IA","Madison",2666,5336
"IA","Mahaska",2606,7404
"IA","Marion",5469,10940
"IA","Marshall",7623,9125
"IA","Mills",2080,5050
"IA","Mitchell",1879,3180
"IA","Monona",1244,3115
"IA","Monroe",1053,2635
"IA","Montgomery",1312,3431
"IA","Muscatine",8284,9549
"IA","O'Brien",1314,5735
"IA","Osceola",552,2528
"IA","Page",1801,4875
"IA","Palo Alto",1395,3079
"IA","Plymouth",2878,9659
"IA","Pocahontas",962,2692
"IA","Polk",119671,93421
"IA","Pottawattamie",15341,24441
"IA","Poweshiek",4272,4936
"IA","Ringgold",753,1820
"IA","Sac",1269,3692
"IA","Scott",40302,39083
"IA","Shelby",1649,4340
"IA","Sioux",2289,14761
"IA","Story",25085,19111
"IA","Tama",3194,4968
"IA","Taylor",755,2108
"IA","Union",1920,3521
"IA","Van Buren",843,2524
"IA","Wapello",5591,8710
"IA","Warren",10371,14773
"IA","Washington",3938,6170
"IA","Wayne",719,2069
"IA","Webster",6293,10049
"IA","Winnebago",1920,3437
"IA","Winneshiek",5238,5332
"IA","Woodbury",16102,24627
"IA","Worth",1523,2443
"IA","Wright",1890,3790
"ID","Ada",75676,93748
"ID","Adams",415,1556
"ID","Bannock",10342,17180
"ID","Bear Lake",255,2203
"ID","Benewah",780,3101
"ID","Bingham",2924,10907
"ID","Blaine",6416,3340
"ID","Boise",777,2673
"ID","Bonner",5140,10220
"ID","Bonneville",8930,26699
"ID","Boundary",933,3789
"ID","Butte",160,914
"ID","Camas",110,410
"ID","Canyon",16683,46755
"ID","Caribou",271,2275
"ID","Cassia",1036,5949
"ID","Clark",44,203
"ID","Clearwater",704,2852
"ID","Custer",427,1777
"ID","Elmore",1814,5816
"ID","Franklin",385,3901
"ID","Fremont",651,4091
"ID","Gem",1229,5980
"ID","Gooding",930,3743
"ID","Idaho County",1196,6441
"ID","Jefferson",976,8436
"ID","Jerome",2117,7347
"ID","Kootenai",16264,44449
"ID","Latah",8093,7255
"ID","Lemhi",733,3011
"ID","Lewis",270,1202
"ID","Lincoln",360,1184
"ID","Madison",1201,8941
"ID","Minidoka",1167,4887
"ID","Nez Perce",4828,10699
"ID","Oneida",184,1531
"ID","Owyhee",591,3052
"ID","Payette",892,4306
"ID","Power",699,1666
"ID","Shoshone",1384,3297
"ID","Teton",2157,2161
"ID","Twin Falls",6844,21063
"ID","Valley",1913,2906
"ID","Washington",776,3283
"IL","Adams",7633,22732
"IL","Alexander",1262,1496
"IL","Bond",2066,4884
"IL","Boone",8952,12261
"IL","Brown",475,1776
"IL","Bureau",6010,9264
"IL","Calhoun",739,1719
"IL","Carroll",2437,4428
"IL","Cass",1617,3216
"IL","Champaign",49694,33235
"IL","Christian",3982,10522
"IL","Clark",1873,5620
"IL","Clay",1014,5009
"IL","Clinton",3939,12394
"IL","Coles",7285,12985
"IL","Cook",1528582,440213
"IL","Crawford",1969,6146
"IL","Cumberland",1028,4200
"IL","DeKalb",20348,19051
"IL","DeWitt",1907,5072
"IL","Douglas",1946,5695
"IL","DuPage",222499,164355
"IL","Edgar",1778,5634
"IL","Edwards",432,2777
"IL","Effingham",3071,13613
"IL","Fayette",1814,7363
"IL","Ford",1410,4474
"IL","Franklin",4711,13101
"IL","Fulton",6118,8482
"IL","Gallatin",656,1942
"IL","Greene",1202,4139
"IL","Grundy",8021,13417
"IL","Hamilton",800,3205
"IL","Hancock",1744,5713
"IL","Hardin",419,1650
"IL","Henderson",1151,2153
"IL","Henry",8835,13962
"IL","Iroquois",2496,9728
"IL","Jackson",11619,10889
"IL","Jasper",924,3973
"IL","Jefferson",4408,11681
"IL","Jersey",2673,7737
"IL","JoDaviess",4452,6113
"IL","Johnson",1135,4644
"IL","Kane",99389,82087
"IL","Kankakee",18908,25081
"IL","Kendall",23392,24152
"IL","Knox",9939,10658
"IL","Lake",168186,108608
"IL","LaSalle",19277,26269
"IL","Lawrence",1288,4517
"IL","Lee",5499,8597
"IL","Livingston",4005,10197
"IL","Logan",3301,8167
"IL","Macon",18211,26782
"IL","Macoupin",6532,14194
"IL","Madison",50336,70295
"IL","Marion",4231,11677
"IL","Marshall",1784,3776
"IL","Mason",2008,4051
"IL","Massac",1555,4844
"IL","McDonough",5278,6789
"IL","McHenry",59827,71117
"IL","McLean",35918,37081
"IL","Menard",1808,4230
"IL","Mercer",3061,4800
"IL","Monroe",5522,12614
"IL","Montgomery",3490,8616
"IL","Morgan",4693,9060
"IL","Moultrie",1476,4453
"IL","Ogle",8025,14344
"IL","Peoria",37436,35299
"IL","Perry",2433,6816
"IL","Piatt",2633,5623
"IL","Pike",1412,5749
"IL","Pope",374,1678
"IL","Pulaski",817,1583
"IL","Putnam",1143,1762
"IL","Randolph",3421,9992
"IL","Richland",1579,5736
"IL","Rock Island",32258,26969
"IL","Saline",2551,8248
"IL","Sangamon",40731,49823
"IL","Schuyler",1074,2523
"IL","Scott",528,1965
"IL","Shelby",2279,8209
"IL","St. Clair",60180,53479
"IL","Stark",748,1777
"IL","Stephenson",7531,10845
"IL","Tazewell",20568,38620
"IL","Union",2389,5780
"IL","Vermilion",9876,18582
"IL","Wabash",1146,4039
"IL","Warren",2983,4267
"IL","Washington",1446,5566
"IL","Wayne",1048,6963
"IL","White",1412,5639
"IL","Whiteside",11005,12597
"IL","Will",146230,129726
"IL","Williamson",8539,21503
"IL","Winnebago",52595,53922
"IL","Woodford",5068,13180
"IN","Adams",2802,9642
"IN","Allen",55222,83801
"IN","Bartholomew",9841,20637
"IN","Benton",860,2579
"IN","Blackford",1243,3349
"IN","Boone",10181,19654
"IN","Brown",2518,5015
"IN","Carroll",1891,6273
"IN","Cass",3758,9697
"IN","Clark",18791,30012
"IN","Clay",2306,8528
"IN","Clinton",2819,8530
"IN","Crawford",1323,3013
"IN","Daviess",1800,8545
"IN","Dearborn",4883,18110
"IN","Decatur",2121,8488
"IN","DeKalb",3941,12054
"IN","Delaware",18100,24217
"IN","Dubois",5389,13365
"IN","Elkhart",20667,41810
"IN","Fayette",2252,6839
"IN","Floyd",13939,21427
"IN","Fountain",1476,5661
"IN","Franklin",1967,8665
"IN","Fulton",1960,6010
"IN","Gibson",3720,11079
"IN","Grant",7029,17009
"IN","Greene",2929,10275
"IN","Hamilton",57214,87299
"IN","Hancock",8901,25050
"IN","Harrison",4776,12993
"IN","Hendricks",22595,48326
"IN","Henry",5124,13895
"IN","Howard",11215,23675
"IN","Huntington",3506,11649
"IN","Jackson",3843,12857
"IN","Jasper",3329,9382
"IN","Jay",1889,5697
"IN","Jefferson",4325,8538
"IN","Jennings",2364,8222
"IN","Johnson",17318,45456
"IN","Knox",3772,11077
"IN","Kosciusko",6311,23909
"IN","LaGrange",2080,7025
"IN","Lake",116896,75565
"IN","LaPorte",19795,22678
"IN","Lawrence",4210,14034
"IN","Madison",18595,32376
"IN","Marion",212676,130228
"IN","Marshall",4798,12286
"IN","Martin",881,3695
"IN","Miami",2766,9975
"IN","Monroe",34183,20527
"IN","Montgomery",3362,11051
"IN","Morgan",6037,23671
"IN","Newton",1403,4074
"IN","Noble",3904,12198
"IN","Ohio",686,2118
"IN","Orange",2048,5800
"IN","Owen",1946,6151
"IN","Parke",1441,4863
"IN","Perry",3062,4556
"IN","Pike",1297,4398
"IN","Porter",33531,38719
"IN","Posey",3515,8393
"IN","Pulaski",1327,3854
"IN","Putnam",3356,10637
"IN","Randolph",2446,7515
"IN","Ripley",2471,9806
"IN","Rush",1525,5292
"IN","Scott",2642,6074
"IN","Shelby",4247,12718
"IN","Spencer",2861,6572
"IN","St. Joseph",52247,52019
"IN","Starke",2489,6367
"IN","Steuben",3741,10127
"IN","Sullivan",2113,6138
"IN","Switzerland",930,2558
"IN","Tippecanoe",27207,30711
"IN","Tipton",1587,5589
"IN","Union",715,2445
"IN","Vanderburgh",28296,40422
"IN","Vermillion",2081,4511
"IN","Vigo",15922,21924
"IN","Wabash",3018,9819
"IN","Warren",839,2896
"IN","Warrick",9086,19133
"IN","Washington",2636,8206
"IN","Wayne",8322,16028
"IN","Wells",2585,9999
"IN","White",2563,6813
"IN","Whitley",3379,11357
"KS","Allen",1398,3575
"KS","Anderson",665,2386
"KS","Atchison",1946,3977
"KS","Barber",281,1822
"KS","Barton",1823,7766
"KS","Bourbon",1306,4314
"KS","Brown",850,2861
"KS","Butler",6489,18781
"KS","Chase",313,964
"KS","Chautauqua",236,1552
"KS","Cherokee",1959,6017
"KS","Cheyenne",188,1172
"KS","Clark",118,813
"KS","Clay",665,2831
"KS","Cloud",744,2856
"KS","Coffey",719,2990
"KS","Comanche",102,705
"KS","Cowley",3436,8016
"KS","Crawford",5064,8394
"KS","Decatur",178,1220
"KS","Dickinson",1582,5905
"KS","Doniphan",584,2601
"KS","Douglas",30089,14308
"KS","Edwards",208,1033
"KS","Elk",160,1048
"KS","Ellis",2669,8311
"KS","Ellsworth",515,1933
"KS","Finney",3006,6155
"KS","Ford",2032,4994
"KS","Franklin",2829,7025
"KS","Geary",2569,4116
"KS","Gove",149,1127
"KS","Graham",185,1013
"KS","Grant",427,1755
"KS","Gray",257,1651
"KS","Greeley",83,523
"KS","Greenwood",484,2146
"KS","Hamilton",114,690
"KS","Harper",388,1950
"KS","Harvey",5006,8503
"KS","Haskell",228,1011
"KS","Hodgeman",124,845
"KS","Jackson",1489,3888
"KS","Jefferson",2483,5112
"KS","Jewell",180,1204
"KS","Johnson",126324,133907
"KS","Kearny",224,1048
"KS","Kingman",594,2507
"KS","Kiowa",111,855
"KS","Labette",2234,5232
"KS","Lane",104,684
"KS","Leavenworth",10064,17387
"KS","Lincoln",214,1168
"KS","Linn",721,3377
"KS","Logan",149,1124
"KS","Lyon",4456,6354
"KS","Marion",1177,3928
"KS","Marshall",1060,3250
"KS","McPherson",3183,8407
"KS","Meade",206,1390
"KS","Miami",3949,9839
"KS","Mitchell",469,2216
"KS","Montgomery",2557,8466
"KS","Morris",586,1790
"KS","Morton",145,970
"KS","Nemaha",714,4066
"KS","Neosho",1464,4340
"KS","Ness",160,1216
"KS","Norton",277,1808
"KS","Osage",1730,4713
"KS","Osborne",231,1437
"KS","Ottawa",424,2261
"KS","Pawnee",567,1872
"KS","Phillips",296,2200
"KS","Pottawatomie",2191,7451
"KS","Pratt",769,2824
